transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,transaction_description,country
9560,1027,2009,5288.08,2023-01-01 02:39:19,1,Visa,City-7,Retail,46,Purchase at Merchant-2009,Montenegro
9561,1017,2032,3746.02,2023-01-01 02:39:20,0,American Express,City-23,Groceries,22,Purchase at Merchant-2032,Switzerland
9562,1011,2078,525.47,2023-01-01 02:39:21,0,Visa,City-31,Travel,26,Purchase at Merchant-2078,Austria
9563,1055,2068,1008.05,2023-01-01 02:39:22,1,Discover,City-50,Gas Station,40,Purchase at Merchant-2068,Czech Republic
9564,1089,2037,6970.14,2023-01-01 02:39:23,1,American Express,City-21,Online Shopping,39,Purchase at Merchant-2037,Sweden
9565,1098,2072,4809.43,2023-01-01 02:39:24,1,American Express,City-27,Retail,62,Purchase at Merchant-2072,France
9566,1015,2021,2439.66,2023-01-01 02:39:25,1,Discover,City-7,Online Shopping,21,Purchase at Merchant-2021,Estonia
9567,1010,2019,3127.08,2023-01-01 02:39:26,0,Discover,City-2,Groceries,46,Purchase at Merchant-2019,Sweden
9568,1003,2071,5827.15,2023-01-01 02:39:27,1,American Express,City-35,Gas Station,40,Purchase at Merchant-2071,Netherlands
9569,1100,2041,3252.48,2023-01-01 02:39:28,1,MasterCard,City-3,Restaurant,52,Purchase at Merchant-2041,Norway
9570,1062,2008,9383.8,2023-01-01 02:39:29,1,MasterCard,City-43,Groceries,34,Purchase at Merchant-2008,Norway
9571,1097,2015,2509.2,2023-01-01 02:39:30,0,American Express,City-5,Retail,54,Purchase at Merchant-2015,Sweden
9572,1056,2088,4337.01,2023-01-01 02:39:31,1,Discover,City-3,Online Shopping,30,Purchase at Merchant-2088,Norway
9573,1006,2009,5353.26,2023-01-01 02:39:32,1,Discover,City-14,Groceries,57,Purchase at Merchant-2009,Malta
9574,1026,2053,1716.59,2023-01-01 02:39:33,1,American Express,City-2,Gas Station,25,Purchase at Merchant-2053,Albania
9575,1014,2067,1047.81,2023-01-01 02:39:34,1,Visa,City-11,Online Shopping,69,Purchase at Merchant-2067,Sweden
9576,1005,2069,8003.88,2023-01-01 02:39:35,0,Discover,City-12,Groceries,60,Purchase at Merchant-2069,Andorra
9577,1085,2003,4863.99,2023-01-01 02:39:36,0,MasterCard,City-7,Restaurant,48,Purchase at Merchant-2003,Hungary
9578,1066,2080,5489.55,2023-01-01 02:39:37,0,Visa,City-46,Restaurant,52,Purchase at Merchant-2080,Netherlands
9579,1076,2093,5492.44,2023-01-01 02:39:38,0,Discover,City-9,Retail,28,Purchase at Merchant-2093,Slovakia
9580,1008,2022,982.2,2023-01-01 02:39:39,0,American Express,City-14,Groceries,44,Purchase at Merchant-2022,Bulgaria
9581,1061,2093,6155.24,2023-01-01 02:39:40,1,Visa,City-38,Gas Station,35,Purchase at Merchant-2093,Moldova
9582,1016,2042,4059.84,2023-01-01 02:39:41,0,Discover,City-22,Restaurant,21,Purchase at Merchant-2042,Cyprus
9583,1033,2048,5249.81,2023-01-01 02:39:42,0,Visa,City-24,Retail,68,Purchase at Merchant-2048,Latvia
9584,1006,2005,4238.21,2023-01-01 02:39:43,1,MasterCard,City-7,Gas Station,53,Purchase at Merchant-2005,Portugal
9585,1009,2019,1297.45,2023-01-01 02:39:44,0,American Express,City-12,Online Shopping,30,Purchase at Merchant-2019,Vatican City
9586,1039,2014,7612.25,2023-01-01 02:39:45,1,MasterCard,City-7,Travel,35,Purchase at Merchant-2014,Albania
9587,1086,2088,8391.11,2023-01-01 02:39:46,1,American Express,City-27,Travel,60,Purchase at Merchant-2088,Cyprus
9588,1002,2030,4071.4,2023-01-01 02:39:47,0,American Express,City-39,Groceries,35,Purchase at Merchant-2030,Italy
9589,1097,2001,5483.68,2023-01-01 02:39:48,0,American Express,City-33,Gas Station,37,Purchase at Merchant-2001,Ireland
9590,1013,2049,8380.15,2023-01-01 02:39:49,0,Discover,City-15,Travel,31,Purchase at Merchant-2049,Russia
9591,1016,2001,1436.45,2023-01-01 02:39:50,1,Visa,City-9,Restaurant,35,Purchase at Merchant-2001,Slovenia
9592,1078,2073,4283.86,2023-01-01 02:39:51,1,American Express,City-13,Restaurant,21,Purchase at Merchant-2073,United Kingdom
9593,1027,2008,5786.08,2023-01-01 02:39:52,0,Visa,City-10,Gas Station,29,Purchase at Merchant-2008,Belarus
9594,1076,2050,1987.25,2023-01-01 02:39:53,1,Visa,City-36,Online Shopping,51,Purchase at Merchant-2050,Cyprus
9595,1026,2099,9245.73,2023-01-01 02:39:54,1,American Express,City-23,Online Shopping,51,Purchase at Merchant-2099,Spain
9596,1024,2073,7217.65,2023-01-01 02:39:55,1,Discover,City-17,Gas Station,39,Purchase at Merchant-2073,Latvia
9597,1086,2016,3729.15,2023-01-01 02:39:56,0,American Express,City-7,Travel,62,Purchase at Merchant-2016,Iceland
9598,1045,2029,2640.15,2023-01-01 02:39:57,1,American Express,City-17,Groceries,38,Purchase at Merchant-2029,Estonia
9599,1004,2098,7070.22,2023-01-01 02:39:58,0,Visa,City-9,Retail,55,Purchase at Merchant-2098,Sweden
9600,1012,2081,1969.8,2023-01-01 02:39:59,0,Discover,City-11,Online Shopping,56,Purchase at Merchant-2081,Switzerland
9601,1019,2005,4048.4,2023-01-01 02:40:00,1,Discover,City-27,Retail,23,Purchase at Merchant-2005,Slovakia
9602,1096,2073,537.41,2023-01-01 02:40:01,1,Discover,City-15,Travel,21,Purchase at Merchant-2073,Cyprus
9603,1036,2070,1960.42,2023-01-01 02:40:02,1,American Express,City-41,Groceries,50,Purchase at Merchant-2070,Bosnia and Herzegovina
9604,1075,2010,1858.34,2023-01-01 02:40:03,1,Discover,City-9,Online Shopping,47,Purchase at Merchant-2010,Ireland
9605,1045,2003,5027.0,2023-01-01 02:40:04,0,American Express,City-27,Gas Station,46,Purchase at Merchant-2003,Bulgaria
9606,1046,2084,8744.04,2023-01-01 02:40:05,1,Visa,City-48,Online Shopping,24,Purchase at Merchant-2084,Greece
9607,1021,2061,9768.3,2023-01-01 02:40:06,1,MasterCard,City-48,Groceries,49,Purchase at Merchant-2061,Belgium
9608,1065,2074,6916.91,2023-01-01 02:40:07,1,MasterCard,City-9,Travel,38,Purchase at Merchant-2074,Greece
9609,1100,2083,3358.02,2023-01-01 02:40:08,0,Visa,City-8,Travel,45,Purchase at Merchant-2083,Albania
9610,1094,2050,6956.79,2023-01-01 02:40:09,1,MasterCard,City-19,Restaurant,42,Purchase at Merchant-2050,San Marino
9611,1079,2037,6756.05,2023-01-01 02:40:10,0,Discover,City-17,Gas Station,64,Purchase at Merchant-2037,Slovakia
9612,1031,2088,9155.97,2023-01-01 02:40:11,1,Discover,City-21,Online Shopping,61,Purchase at Merchant-2088,Ireland
9613,1065,2079,1389.67,2023-01-01 02:40:12,1,Visa,City-13,Online Shopping,33,Purchase at Merchant-2079,San Marino
9614,1073,2050,2890.18,2023-01-01 02:40:13,1,Discover,City-31,Restaurant,38,Purchase at Merchant-2050,Hungary
9615,1009,2058,964.81,2023-01-01 02:40:14,0,MasterCard,City-7,Travel,49,Purchase at Merchant-2058,Malta
9616,1013,2096,2899.87,2023-01-01 02:40:15,1,MasterCard,City-22,Online Shopping,55,Purchase at Merchant-2096,Latvia
9617,1075,2031,1542.49,2023-01-01 02:40:16,1,American Express,City-42,Travel,18,Purchase at Merchant-2031,Croatia
9618,1098,2088,4043.12,2023-01-01 02:40:17,1,American Express,City-3,Retail,30,Purchase at Merchant-2088,Poland
9619,1002,2063,4809.19,2023-01-01 02:40:18,0,MasterCard,City-18,Groceries,65,Purchase at Merchant-2063,Andorra
9620,1068,2079,1039.94,2023-01-01 02:40:19,0,MasterCard,City-21,Gas Station,50,Purchase at Merchant-2079,Netherlands
9621,1028,2033,763.12,2023-01-01 02:40:20,0,American Express,City-8,Retail,22,Purchase at Merchant-2033,Italy
9622,1092,2045,3204.39,2023-01-01 02:40:21,0,American Express,City-40,Online Shopping,52,Purchase at Merchant-2045,Iceland
9623,1025,2082,5892.35,2023-01-01 02:40:22,1,MasterCard,City-26,Gas Station,45,Purchase at Merchant-2082,Switzerland
9624,1037,2059,1425.26,2023-01-01 02:40:23,1,American Express,City-32,Restaurant,66,Purchase at Merchant-2059,Czech Republic
9625,1022,2062,963.53,2023-01-01 02:40:24,0,Visa,City-35,Restaurant,51,Purchase at Merchant-2062,Lithuania
9626,1097,2020,8600.56,2023-01-01 02:40:25,0,Discover,City-29,Groceries,30,Purchase at Merchant-2020,Belarus
9627,1069,2059,4249.9,2023-01-01 02:40:26,0,Visa,City-32,Retail,28,Purchase at Merchant-2059,San Marino
9628,1001,2069,2505.99,2023-01-01 02:40:27,0,MasterCard,City-36,Retail,21,Purchase at Merchant-2069,Belarus
9629,1093,2047,8489.56,2023-01-01 02:40:28,1,American Express,City-33,Retail,18,Purchase at Merchant-2047,Finland
9630,1013,2029,5197.87,2023-01-01 02:40:29,1,MasterCard,City-3,Travel,47,Purchase at Merchant-2029,Luxembourg
9631,1028,2019,1295.96,2023-01-01 02:40:30,0,American Express,City-50,Gas Station,64,Purchase at Merchant-2019,Finland
9632,1065,2037,8530.28,2023-01-01 02:40:31,1,Visa,City-6,Restaurant,31,Purchase at Merchant-2037,Iceland
9633,1091,2082,2785.97,2023-01-01 02:40:32,1,Discover,City-44,Groceries,53,Purchase at Merchant-2082,Lithuania
9634,1061,2094,324.76,2023-01-01 02:40:33,0,Discover,City-8,Retail,64,Purchase at Merchant-2094,Andorra
9635,1047,2023,3201.97,2023-01-01 02:40:34,0,American Express,City-41,Online Shopping,61,Purchase at Merchant-2023,Poland
9636,1090,2050,8691.92,2023-01-01 02:40:35,1,American Express,City-23,Retail,43,Purchase at Merchant-2050,Ireland
9637,1076,2033,5875.19,2023-01-01 02:40:36,0,Discover,City-49,Restaurant,39,Purchase at Merchant-2033,Cyprus
9638,1024,2021,1850.05,2023-01-01 02:40:37,0,Visa,City-39,Online Shopping,36,Purchase at Merchant-2021,Monaco
9639,1057,2048,1769.25,2023-01-01 02:40:38,1,American Express,City-7,Online Shopping,32,Purchase at Merchant-2048,Romania
9640,1087,2095,3730.66,2023-01-01 02:40:39,1,Visa,City-14,Online Shopping,46,Purchase at Merchant-2095,Slovakia
9641,1014,2003,1406.98,2023-01-01 02:40:40,1,Visa,City-12,Travel,18,Purchase at Merchant-2003,Czech Republic
9642,1024,2056,285.04,2023-01-01 02:40:41,1,Visa,City-28,Gas Station,24,Purchase at Merchant-2056,Albania
9643,1046,2039,9609.19,2023-01-01 02:40:42,1,Visa,City-35,Travel,25,Purchase at Merchant-2039,Sweden
9644,1049,2019,7394.21,2023-01-01 02:40:43,0,Visa,City-20,Restaurant,26,Purchase at Merchant-2019,Kosovo
9645,1055,2006,7577.51,2023-01-01 02:40:44,0,American Express,City-12,Gas Station,43,Purchase at Merchant-2006,Cyprus
9646,1028,2059,8504.86,2023-01-01 02:40:45,0,Discover,City-13,Online Shopping,69,Purchase at Merchant-2059,Germany
9647,1066,2053,1147.58,2023-01-01 02:40:46,1,MasterCard,City-12,Retail,56,Purchase at Merchant-2053,Romania
9648,1030,2091,2085.27,2023-01-01 02:40:47,0,Visa,City-46,Groceries,55,Purchase at Merchant-2091,Belgium
9649,1053,2070,5346.51,2023-01-01 02:40:48,0,MasterCard,City-44,Restaurant,29,Purchase at Merchant-2070,Spain
9650,1015,2030,2098.67,2023-01-01 02:40:49,1,MasterCard,City-26,Retail,51,Purchase at Merchant-2030,Latvia
9651,1098,2052,5763.0,2023-01-01 02:40:50,1,American Express,City-13,Retail,56,Purchase at Merchant-2052,Spain
9652,1041,2017,1932.51,2023-01-01 02:40:51,0,American Express,City-22,Groceries,47,Purchase at Merchant-2017,Liechtenstein
9653,1016,2081,6421.01,2023-01-01 02:40:52,1,American Express,City-23,Gas Station,59,Purchase at Merchant-2081,Bulgaria
9654,1060,2046,3642.54,2023-01-01 02:40:53,1,Visa,City-18,Groceries,26,Purchase at Merchant-2046,Liechtenstein
9655,1015,2027,5175.06,2023-01-01 02:40:54,0,Visa,City-27,Travel,26,Purchase at Merchant-2027,Ukraine
9656,1067,2052,9554.02,2023-01-01 02:40:55,1,MasterCard,City-40,Gas Station,34,Purchase at Merchant-2052,Luxembourg
9657,1018,2054,1176.27,2023-01-01 02:40:56,1,Discover,City-44,Travel,54,Purchase at Merchant-2054,Moldova
9658,1064,2054,2154.63,2023-01-01 02:40:57,0,Discover,City-3,Gas Station,46,Purchase at Merchant-2054,Spain
9659,1098,2059,2440.14,2023-01-01 02:40:58,1,Visa,City-14,Retail,44,Purchase at Merchant-2059,Bosnia and Herzegovina
9660,1047,2094,5981.07,2023-01-01 02:40:59,0,MasterCard,City-13,Retail,23,Purchase at Merchant-2094,Portugal
9661,1091,2058,3362.0,2023-01-01 02:41:00,0,Discover,City-46,Restaurant,57,Purchase at Merchant-2058,Cyprus
9662,1037,2057,8600.58,2023-01-01 02:41:01,0,Discover,City-25,Groceries,67,Purchase at Merchant-2057,Poland
9663,1072,2050,6795.96,2023-01-01 02:41:02,0,Visa,City-48,Groceries,61,Purchase at Merchant-2050,Bosnia and Herzegovina
9664,1093,2060,3339.23,2023-01-01 02:41:03,0,American Express,City-37,Gas Station,32,Purchase at Merchant-2060,San Marino
9665,1006,2047,2173.62,2023-01-01 02:41:04,1,Discover,City-46,Travel,37,Purchase at Merchant-2047,North Macedonia
9666,1011,2044,1864.85,2023-01-01 02:41:05,1,American Express,City-13,Travel,70,Purchase at Merchant-2044,Portugal
9667,1042,2042,4003.28,2023-01-01 02:41:06,0,MasterCard,City-6,Restaurant,52,Purchase at Merchant-2042,Spain
9668,1064,2086,7727.43,2023-01-01 02:41:07,0,Visa,City-3,Travel,49,Purchase at Merchant-2086,Montenegro
9669,1015,2052,2986.51,2023-01-01 02:41:08,0,Visa,City-22,Groceries,48,Purchase at Merchant-2052,France
9670,1050,2018,4432.76,2023-01-01 02:41:09,0,Discover,City-29,Restaurant,59,Purchase at Merchant-2018,Russia
9671,1037,2093,7932.58,2023-01-01 02:41:10,1,American Express,City-6,Online Shopping,61,Purchase at Merchant-2093,Russia
9672,1059,2068,1740.89,2023-01-01 02:41:11,1,American Express,City-37,Gas Station,42,Purchase at Merchant-2068,Germany
9673,1077,2027,5840.66,2023-01-01 02:41:12,1,Discover,City-30,Online Shopping,20,Purchase at Merchant-2027,Croatia
9674,1095,2032,4306.18,2023-01-01 02:41:13,1,American Express,City-16,Restaurant,24,Purchase at Merchant-2032,Malta
9675,1040,2028,1941.33,2023-01-01 02:41:14,0,Visa,City-12,Travel,32,Purchase at Merchant-2028,Russia
9676,1088,2092,1746.94,2023-01-01 02:41:15,0,Visa,City-13,Restaurant,24,Purchase at Merchant-2092,Kosovo
9677,1057,2025,554.54,2023-01-01 02:41:16,0,MasterCard,City-46,Restaurant,19,Purchase at Merchant-2025,Monaco
9678,1029,2073,8104.3,2023-01-01 02:41:17,1,Visa,City-36,Restaurant,63,Purchase at Merchant-2073,Belarus
9679,1071,2025,9508.05,2023-01-01 02:41:18,1,MasterCard,City-7,Retail,57,Purchase at Merchant-2025,Greece
9680,1053,2094,2482.7,2023-01-01 02:41:19,0,MasterCard,City-23,Gas Station,52,Purchase at Merchant-2094,Latvia
9681,1038,2085,7506.04,2023-01-01 02:41:20,1,Visa,City-19,Restaurant,45,Purchase at Merchant-2085,Estonia
9682,1055,2080,6370.21,2023-01-01 02:41:21,0,Discover,City-22,Restaurant,26,Purchase at Merchant-2080,Greece
9683,1025,2047,4740.8,2023-01-01 02:41:22,0,American Express,City-22,Restaurant,34,Purchase at Merchant-2047,Slovenia
9684,1009,2060,9050.06,2023-01-01 02:41:23,0,Visa,City-9,Gas Station,41,Purchase at Merchant-2060,Serbia
9685,1061,2071,8211.24,2023-01-01 02:41:24,1,Discover,City-30,Gas Station,30,Purchase at Merchant-2071,Sweden
9686,1087,2098,2774.51,2023-01-01 02:41:25,0,American Express,City-36,Restaurant,23,Purchase at Merchant-2098,San Marino
9687,1048,2053,5732.76,2023-01-01 02:41:26,1,American Express,City-47,Gas Station,25,Purchase at Merchant-2053,Montenegro
9688,1023,2048,6373.39,2023-01-01 02:41:27,1,Visa,City-31,Gas Station,38,Purchase at Merchant-2048,Iceland
9689,1002,2083,3611.63,2023-01-01 02:41:28,0,MasterCard,City-28,Travel,66,Purchase at Merchant-2083,Czech Republic
9690,1087,2040,6222.09,2023-01-01 02:41:29,0,MasterCard,City-41,Travel,49,Purchase at Merchant-2040,Sweden
9691,1063,2028,8305.47,2023-01-01 02:41:30,1,Discover,City-50,Retail,24,Purchase at Merchant-2028,Slovakia
9692,1087,2051,3568.55,2023-01-01 02:41:31,1,Discover,City-11,Online Shopping,52,Purchase at Merchant-2051,Iceland
9693,1014,2019,8350.04,2023-01-01 02:41:32,1,American Express,City-41,Gas Station,26,Purchase at Merchant-2019,Albania
9694,1051,2061,930.23,2023-01-01 02:41:33,1,American Express,City-25,Retail,67,Purchase at Merchant-2061,Slovakia
9695,1057,2014,6886.7,2023-01-01 02:41:34,0,MasterCard,City-1,Restaurant,42,Purchase at Merchant-2014,Kosovo
9696,1067,2070,9972.82,2023-01-01 02:41:35,1,Discover,City-12,Groceries,39,Purchase at Merchant-2070,Albania
9697,1085,2084,9818.55,2023-01-01 02:41:36,0,American Express,City-14,Gas Station,26,Purchase at Merchant-2084,Germany
9698,1087,2058,4048.8,2023-01-01 02:41:37,1,Discover,City-22,Gas Station,29,Purchase at Merchant-2058,Belarus
9699,1011,2039,8142.6,2023-01-01 02:41:38,0,MasterCard,City-28,Online Shopping,47,Purchase at Merchant-2039,Italy
9700,1016,2100,5631.58,2023-01-01 02:41:39,1,Visa,City-19,Gas Station,25,Purchase at Merchant-2100,Czech Republic
9701,1019,2080,672.69,2023-01-01 02:41:40,0,MasterCard,City-2,Gas Station,62,Purchase at Merchant-2080,Liechtenstein
9702,1051,2053,4884.37,2023-01-01 02:41:41,0,MasterCard,City-44,Gas Station,18,Purchase at Merchant-2053,Spain
9703,1052,2007,8973.28,2023-01-01 02:41:42,0,Discover,City-38,Gas Station,43,Purchase at Merchant-2007,Portugal
9704,1089,2026,9604.81,2023-01-01 02:41:43,0,American Express,City-15,Gas Station,51,Purchase at Merchant-2026,Vatican City
9705,1076,2028,3703.62,2023-01-01 02:41:44,0,Discover,City-1,Gas Station,34,Purchase at Merchant-2028,Poland
9706,1014,2044,2470.42,2023-01-01 02:41:45,1,MasterCard,City-40,Restaurant,44,Purchase at Merchant-2044,Portugal
9707,1095,2071,6399.41,2023-01-01 02:41:46,1,Discover,City-40,Gas Station,45,Purchase at Merchant-2071,Slovakia
9708,1022,2021,615.18,2023-01-01 02:41:47,0,Visa,City-49,Travel,45,Purchase at Merchant-2021,Czech Republic
9709,1009,2085,9162.06,2023-01-01 02:41:48,0,Visa,City-40,Gas Station,40,Purchase at Merchant-2085,Italy
9710,1047,2050,4170.73,2023-01-01 02:41:49,0,Visa,City-35,Restaurant,44,Purchase at Merchant-2050,Albania
9711,1026,2067,1061.21,2023-01-01 02:41:50,0,American Express,City-28,Restaurant,41,Purchase at Merchant-2067,Finland
9712,1044,2056,4732.6,2023-01-01 02:41:51,0,Visa,City-33,Retail,52,Purchase at Merchant-2056,Albania
9713,1026,2024,9926.27,2023-01-01 02:41:52,0,Visa,City-39,Online Shopping,34,Purchase at Merchant-2024,Belgium
9714,1077,2057,2199.56,2023-01-01 02:41:53,1,Visa,City-6,Retail,20,Purchase at Merchant-2057,Greece
9715,1052,2004,4049.15,2023-01-01 02:41:54,0,Visa,City-39,Groceries,36,Purchase at Merchant-2004,Germany
9716,1016,2089,5820.23,2023-01-01 02:41:55,1,MasterCard,City-47,Online Shopping,29,Purchase at Merchant-2089,Monaco
9717,1030,2027,3714.99,2023-01-01 02:41:56,0,Visa,City-24,Gas Station,58,Purchase at Merchant-2027,North Macedonia
9718,1055,2050,2892.55,2023-01-01 02:41:57,0,Visa,City-1,Retail,63,Purchase at Merchant-2050,Liechtenstein
9719,1093,2073,4420.9,2023-01-01 02:41:58,1,American Express,City-31,Gas Station,55,Purchase at Merchant-2073,United Kingdom
9720,1064,2086,9924.37,2023-01-01 02:41:59,0,MasterCard,City-45,Travel,23,Purchase at Merchant-2086,Switzerland
9721,1036,2023,2715.24,2023-01-01 02:42:00,0,Discover,City-36,Restaurant,59,Purchase at Merchant-2023,Hungary
9722,1098,2035,7649.19,2023-01-01 02:42:01,0,MasterCard,City-28,Gas Station,21,Purchase at Merchant-2035,Portugal
9723,1092,2096,4348.68,2023-01-01 02:42:02,1,Discover,City-32,Restaurant,31,Purchase at Merchant-2096,Finland
9724,1099,2088,3184.63,2023-01-01 02:42:03,0,Discover,City-37,Retail,70,Purchase at Merchant-2088,France
9725,1075,2073,2340.92,2023-01-01 02:42:04,0,MasterCard,City-26,Restaurant,46,Purchase at Merchant-2073,Denmark
9726,1076,2099,2091.7,2023-01-01 02:42:05,0,MasterCard,City-37,Travel,35,Purchase at Merchant-2099,Monaco
9727,1035,2020,5809.8,2023-01-01 02:42:06,1,Visa,City-37,Travel,55,Purchase at Merchant-2020,Sweden
9728,1097,2083,6897.1,2023-01-01 02:42:07,1,MasterCard,City-39,Groceries,46,Purchase at Merchant-2083,Norway
9729,1083,2052,9260.07,2023-01-01 02:42:08,0,Visa,City-37,Retail,30,Purchase at Merchant-2052,Romania
9730,1052,2074,1281.55,2023-01-01 02:42:09,1,Discover,City-14,Gas Station,45,Purchase at Merchant-2074,North Macedonia
9731,1046,2026,6341.57,2023-01-01 02:42:10,1,Visa,City-43,Gas Station,37,Purchase at Merchant-2026,Hungary
9732,1061,2020,7661.07,2023-01-01 02:42:11,0,Visa,City-34,Gas Station,41,Purchase at Merchant-2020,Cyprus
9733,1086,2053,5518.93,2023-01-01 02:42:12,1,Visa,City-7,Gas Station,44,Purchase at Merchant-2053,Czech Republic
9734,1078,2041,3397.45,2023-01-01 02:42:13,0,Discover,City-37,Retail,49,Purchase at Merchant-2041,Croatia
9735,1052,2060,2505.92,2023-01-01 02:42:14,1,MasterCard,City-42,Groceries,22,Purchase at Merchant-2060,Kosovo
9736,1063,2032,2903.46,2023-01-01 02:42:15,0,MasterCard,City-8,Retail,28,Purchase at Merchant-2032,Finland
9737,1066,2095,8775.52,2023-01-01 02:42:16,1,MasterCard,City-41,Online Shopping,70,Purchase at Merchant-2095,Belgium
9738,1036,2017,7073.67,2023-01-01 02:42:17,1,Discover,City-37,Online Shopping,23,Purchase at Merchant-2017,Bosnia and Herzegovina
9739,1019,2098,9898.96,2023-01-01 02:42:18,0,Discover,City-19,Online Shopping,62,Purchase at Merchant-2098,Netherlands
9740,1099,2063,4943.6,2023-01-01 02:42:19,0,Discover,City-36,Groceries,28,Purchase at Merchant-2063,North Macedonia
9741,1059,2041,5927.98,2023-01-01 02:42:20,1,MasterCard,City-44,Retail,37,Purchase at Merchant-2041,Hungary
9742,1014,2079,2985.12,2023-01-01 02:42:21,0,Visa,City-30,Gas Station,56,Purchase at Merchant-2079,Denmark
